route_b_item,route_b_store,date,predicted_sales,forecast_source,actual_sales
FOODS_3_189,WI_2,2015-12-04,0.37562134861946106,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2015-12-05,0.5923122763633728,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-06,0.5465608239173889,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2015-12-07,0.42444756627082825,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-08,0.43567371368408203,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2015-12-09,0.44313740730285645,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-10,0.41849830746650696,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-11,0.5024468898773193,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-12,0.5660727024078369,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-13,0.472046434879303,semantic_topk_model_transfer,3
FOODS_3_189,WI_2,2015-12-14,0.38485410809516907,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2015-12-15,0.5008722543716431,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2015-12-16,0.38331422209739685,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-17,0.418915331363678,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-18,0.4150635898113251,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2015-12-19,0.6432163119316101,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-20,0.47202399373054504,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-21,0.42047998309135437,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2015-12-22,0.3702321946620941,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-23,0.37020358443260193,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-24,0.36260709166526794,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-25,0.32701441645622253,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-26,0.49302804470062256,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-27,0.4430571496486664,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2015-12-28,0.40127068758010864,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-29,0.3336951732635498,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2015-12-30,0.3307361304759979,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2015-12-31,0.32891708612442017,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-01,0.42612650990486145,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-02,0.5318239331245422,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-01-03,0.4883592426776886,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-01-04,0.3657374680042267,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-01-05,0.4125794470310211,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-06,0.4378715455532074,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-01-07,0.43622681498527527,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-08,0.42096632719039917,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-01-09,0.5873400568962097,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-10,0.4603646993637085,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-01-11,0.481304407119751,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-12,0.43847838044166565,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-01-13,0.39800092577934265,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-14,0.5154091715812683,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-15,0.49628254771232605,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-16,0.5741847157478333,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-17,0.5547349452972412,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-18,0.37875887751579285,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-19,0.43301722407341003,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-01-20,0.4490640461444855,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-21,0.4441588521003723,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-22,0.4072733223438263,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-23,0.5975080132484436,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-24,0.5851877331733704,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-01-25,0.3889661133289337,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-26,0.4236276149749756,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-27,0.3907075822353363,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-28,0.41773730516433716,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-29,0.39413249492645264,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-30,0.48671257495880127,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-01-31,0.4497526288032532,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-01,0.4622328579425812,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-02-02,0.42944106459617615,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-02-03,0.4287618398666382,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-04,0.39499765634536743,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-02-05,0.42810937762260437,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-06,0.5119842886924744,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-07,0.5428383350372314,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-08,0.4617517590522766,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-09,0.39991116523742676,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-02-10,0.4088082015514374,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-02-11,0.43117713928222656,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-02-12,0.4902384281158447,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-02-13,0.6147843599319458,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-02-14,0.4716876745223999,semantic_topk_model_transfer,3
FOODS_3_189,WI_2,2016-02-15,0.45634639263153076,semantic_topk_model_transfer,3
FOODS_3_189,WI_2,2016-02-16,0.3979964554309845,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-17,0.3507290482521057,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-18,0.3596189618110657,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-19,0.4201221466064453,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-02-20,0.5290730595588684,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-21,0.49182817339897156,semantic_topk_model_transfer,3
FOODS_3_189,WI_2,2016-02-22,0.3402298092842102,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-23,0.36715999245643616,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-24,0.382455974817276,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-25,0.3546791672706604,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-26,0.3258606791496277,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-02-27,0.3865521252155304,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-28,0.35094186663627625,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-02-29,0.3422761559486389,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-01,0.4527292549610138,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-02,0.3810328245162964,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-03-03,0.46678295731544495,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-03-04,0.4350731372833252,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-03-05,0.6622700095176697,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-03-06,0.5891740918159485,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-07,0.3990393579006195,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-03-08,0.36487600207328796,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-09,0.4411333501338959,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-10,0.41646018624305725,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-11,0.4096328616142273,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-12,0.4833596348762512,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-13,0.44835740327835083,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-03-14,0.3842907249927521,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-03-15,0.3918423354625702,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-16,0.38291504979133606,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-17,0.3939661383628845,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-18,0.3458389639854431,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-19,0.5029789805412292,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-20,0.4043465852737427,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-21,0.33172282576560974,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-22,0.32835450768470764,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-23,0.3028811514377594,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-03-24,0.27755841612815857,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-03-25,0.2997518479824066,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-03-26,0.42982640862464905,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-27,0.4013200104236603,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-28,0.3410409688949585,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-03-29,0.32331201434135437,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-30,0.3453907072544098,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-03-31,0.3471965491771698,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-01,0.36461442708969116,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-02,0.4847832918167114,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-04-03,0.46640637516975403,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-04-04,0.32793405652046204,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-05,0.40755143761634827,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-04-06,0.4176230728626251,semantic_topk_model_transfer,6
FOODS_3_189,WI_2,2016-04-07,0.36797574162483215,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-08,0.3661362826824188,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-09,0.43747779726982117,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-04-10,0.3847999572753906,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-11,0.40407875180244446,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-12,0.3448058068752289,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-13,0.3496313691139221,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-04-14,0.27581459283828735,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-04-15,0.3114809989929199,semantic_topk_model_transfer,2
FOODS_3_189,WI_2,2016-04-16,0.2991400361061096,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-17,0.34361401200294495,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-18,0.25640103220939636,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-19,0.26300913095474243,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-20,0.28236123919487,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-21,0.2977546155452728,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-22,0.27707427740097046,semantic_topk_model_transfer,1
FOODS_3_189,WI_2,2016-04-23,0.3741755485534668,semantic_topk_model_transfer,0
FOODS_3_189,WI_2,2016-04-24,0.3522212505340576,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-11-04,1.5714285714285714,visible_launch_fallback,0
FOODS_3_439,WI_2,2015-11-05,1.5714285714285714,visible_launch_fallback,0
FOODS_3_439,WI_2,2015-11-06,1.5714285714285714,visible_launch_fallback,2
FOODS_3_439,WI_2,2015-11-07,1.5714285714285714,visible_launch_fallback,0
FOODS_3_439,WI_2,2015-11-08,1.5714285714285714,visible_launch_fallback,4
FOODS_3_439,WI_2,2015-11-09,1.5714285714285714,visible_launch_fallback,1
FOODS_3_439,WI_2,2015-11-10,1.5714285714285714,visible_launch_fallback,2
FOODS_3_439,WI_2,2015-11-11,1.5714285714285714,visible_launch_fallback,2
FOODS_3_439,WI_2,2015-11-12,1.5714285714285714,visible_launch_fallback,0
FOODS_3_439,WI_2,2015-11-13,1.5714285714285714,visible_launch_fallback,2
FOODS_3_439,WI_2,2015-11-14,1.5714285714285714,visible_launch_fallback,3
FOODS_3_439,WI_2,2015-11-15,1.5714285714285714,visible_launch_fallback,1
FOODS_3_439,WI_2,2015-11-16,1.5714285714285714,visible_launch_fallback,2
FOODS_3_439,WI_2,2015-11-17,1.5714285714285714,visible_launch_fallback,1
FOODS_3_439,WI_2,2015-11-18,1.5714285714285714,visible_launch_fallback,0
FOODS_3_439,WI_2,2015-11-19,1.5714285714285714,visible_launch_fallback,0
FOODS_3_439,WI_2,2015-11-20,1.5714285714285714,visible_launch_fallback,3
FOODS_3_439,WI_2,2015-11-21,1.5714285714285714,visible_launch_fallback,0
FOODS_3_439,WI_2,2015-11-22,1.5714285714285714,visible_launch_fallback,0
FOODS_3_439,WI_2,2015-11-23,1.5714285714285714,visible_launch_fallback,2
FOODS_3_439,WI_2,2015-11-24,1.5714285714285714,visible_launch_fallback,1
FOODS_3_439,WI_2,2015-11-25,2.0120763778686523,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2015-11-26,1.6187225580215454,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2015-11-27,1.230141282081604,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2015-11-28,1.75346839427948,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2015-11-29,1.5447919368743896,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2015-11-30,1.4682080745697021,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2015-12-01,1.8303416967391968,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2015-12-02,2.2904131412506104,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2015-12-03,2.3855395317077637,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-04,1.9959020614624023,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2015-12-05,2.831604480743408,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2015-12-06,3.024556875228882,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2015-12-07,2.1444218158721924,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2015-12-08,2.937499761581421,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2015-12-09,2.8490779399871826,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-10,2.2659292221069336,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-11,2.073268175125122,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2015-12-12,2.699664831161499,semantic_topk_model_transfer,4
FOODS_3_439,WI_2,2015-12-13,2.053269386291504,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-14,1.54441499710083,semantic_topk_model_transfer,4
FOODS_3_439,WI_2,2015-12-15,2.2823264598846436,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2015-12-16,1.9807642698287964,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-17,2.1892101764678955,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2015-12-18,2.15897536277771,semantic_topk_model_transfer,4
FOODS_3_439,WI_2,2015-12-19,2.968842029571533,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2015-12-20,3.144510507583618,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-21,2.426844358444214,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2015-12-22,2.1054141521453857,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2015-12-23,2.352743625640869,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-24,1.877358317375183,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2015-12-25,0.9555150270462036,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-26,2.8423361778259277,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-27,2.5834105014801025,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-28,2.1367921829223633,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2015-12-29,2.2297563552856445,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2015-12-30,2.692885637283325,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2015-12-31,3.576786756515503,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-01,2.173201322555542,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-02,3.6985487937927246,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-03,3.362941265106201,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-04,2.9928858280181885,semantic_topk_model_transfer,5
FOODS_3_439,WI_2,2016-01-05,3.616119146347046,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-06,3.1843910217285156,semantic_topk_model_transfer,4
FOODS_3_439,WI_2,2016-01-07,2.949272632598877,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-08,3.2702112197875977,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-09,3.3839621543884277,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-10,3.617560625076294,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-11,2.842099905014038,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-12,3.3790764808654785,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-13,2.851588010787964,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-14,3.1968867778778076,semantic_topk_model_transfer,6
FOODS_3_439,WI_2,2016-01-15,3.556769609451294,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-16,3.583505868911743,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-17,3.345891237258911,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-01-18,2.8312551975250244,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-19,3.022111415863037,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-01-20,3.387765407562256,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-21,2.6402812004089355,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-22,2.4334025382995605,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-23,2.6160261631011963,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-24,2.6292240619659424,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-01-25,2.202362537384033,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-01-26,2.335634469985962,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-01-27,2.209031343460083,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-01-28,2.101867198944092,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-01-29,2.1638362407684326,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-01-30,2.657615900039673,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-01-31,2.641662836074829,semantic_topk_model_transfer,4
FOODS_3_439,WI_2,2016-02-01,2.7279720306396484,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-02-02,2.953381299972534,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-03,2.8113911151885986,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-04,2.5432209968566895,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-05,3.3800230026245117,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-06,3.2946090698242188,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-02-07,2.7972400188446045,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-08,3.004944086074829,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-09,3.665278673171997,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-02-10,2.913686752319336,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-02-11,3.4506494998931885,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-02-12,3.553976535797119,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-13,3.7751338481903076,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-02-14,4.29913330078125,semantic_topk_model_transfer,4
FOODS_3_439,WI_2,2016-02-15,2.9056589603424072,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-16,2.4775660037994385,semantic_topk_model_transfer,5
FOODS_3_439,WI_2,2016-02-17,2.0397138595581055,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-18,2.21122670173645,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-19,2.368276596069336,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-02-20,3.072371244430542,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-21,2.6587095260620117,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-22,1.8583343029022217,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-02-23,1.8383539915084839,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-02-24,1.6995961666107178,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-25,1.9525361061096191,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-02-26,1.7925028800964355,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-27,1.7272614240646362,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-02-28,1.3034228086471558,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-02-29,2.159351348876953,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-01,2.0028321743011475,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-02,1.9271345138549805,semantic_topk_model_transfer,5
FOODS_3_439,WI_2,2016-03-03,2.492518186569214,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-04,2.545551300048828,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-03-05,3.53115177154541,semantic_topk_model_transfer,5
FOODS_3_439,WI_2,2016-03-06,2.861172914505005,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-07,2.4199016094207764,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-03-08,2.81937575340271,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-03-09,2.9651083946228027,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-10,2.3149056434631348,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-03-11,2.968789577484131,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-12,3.768178701400757,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-03-13,3.972700357437134,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-14,3.020923614501953,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-15,3.377091646194458,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-16,2.69466233253479,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-03-17,2.273153066635132,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-03-18,2.3568429946899414,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-19,2.8479857444763184,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-03-20,3.070739269256592,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-03-21,2.655409574508667,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-03-22,2.4675965309143066,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-03-23,1.4686884880065918,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-03-24,1.783274531364441,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-03-25,2.2932345867156982,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-03-26,2.8808133602142334,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-03-27,2.898895263671875,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-03-28,1.9482213258743286,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-03-29,2.0990800857543945,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-03-30,1.778855562210083,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-03-31,1.9705567359924316,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-04-01,1.7414920330047607,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-04-02,2.752955913543701,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-04-03,2.951749801635742,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-04-04,2.433701515197754,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-04-05,2.3915555477142334,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-04-06,2.465395450592041,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-04-07,2.5955843925476074,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-04-08,3.04436993598938,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-04-09,4.020602703094482,semantic_topk_model_transfer,3
FOODS_3_439,WI_2,2016-04-10,2.8202178478240967,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-04-11,3.389676570892334,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-04-12,3.079580545425415,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-04-13,3.2746458053588867,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-04-14,2.6324524879455566,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-04-15,2.522359848022461,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-04-16,2.460665225982666,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-04-17,2.7214467525482178,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-04-18,2.6249725818634033,semantic_topk_model_transfer,0
FOODS_3_439,WI_2,2016-04-19,2.51981782913208,semantic_topk_model_transfer,2
FOODS_3_439,WI_2,2016-04-20,1.88529634475708,semantic_topk_model_transfer,1
FOODS_3_439,WI_2,2016-04-21,2.1332883834838867,semantic_topk_model_transfer,0
